Id,gr_liv_area,overall_qual,neighborhood_nridght,garage_cars,exter_qual,kitchen_qual,neighborhood_stonebr,bsmt_exposure,bldg_type_1fam,house_style_1story,fireplace_qu,mas_vnr_area,bsmtfin_type_1,neighborhood_noridge,total_baths,sale_type_new,year_remod_add,exterior_1st_brkface,functional,bldg_type_twnhse,land_contour_bnk,neighborhood_edwards,mas_vnr_type_brkface,neighborhood_crawfor,full_bath,roof_style_hip,land_contour_hls,bldg_type_twnhs,garage_type_none,bsmtfin_sf_1
965,1479,7,0,2.0,3,4,0,4,1,0,2,310.0,6,0,5.0,0,1989,0,6,0,0,0,1,0,4.0,1,0,0,0,904.0
645,1112,5,0,2.0,3,3,0,1,1,1,0,0.0,3,0,1.0,0,1951,0,7,0,0,0,0,0,1.0,1,0,0,0,308.0
789,1689,6,0,2.0,3,3,0,1,1,1,4,0.0,1,0,1.0,0,1956,0,7,0,0,1,0,0,1.0,1,0,0,0,0.0
1015,1710,9,0,2.0,5,5,1,4,0,1,4,178.0,6,0,3.0,0,2007,0,7,1,0,0,1,0,3.0,1,1,0,0,1034.0
1264,1253,6,0,1.0,3,3,0,1,1,1,2,212.0,4,0,3.0,0,1960,0,7,0,0,0,1,0,2.0,1,0,0,0,733.0
1972,864,5,0,1.0,3,3,0,1,1,1,0,0.0,5,0,1.0,0,1962,0,7,0,0,0,0,0,1.0,1,0,0,0,110.0
1481,1456,7,0,2.0,4,4,0,3,1,0,4,0.0,6,0,4.0,0,2005,0,7,0,0,0,0,0,3.0,0,0,0,0,648.0
954,1217,7,0,2.0,3,4,0,3,1,0,0,0.0,6,0,3.0,0,1991,0,7,0,0,0,0,0,3.0,0,0,0,0,611.0
2499,2646,7,0,2.0,4,4,0,4,1,0,3,145.0,5,0,5.0,0,1974,0,4,0,0,0,1,0,3.0,0,0,0,0,1023.0
824,1768,8,0,2.0,4,4,0,3,1,0,0,0.0,6,0,3.0,0,2007,0,7,0,0,0,0,0,2.0,0,0,0,0,20.0
2769,914,5,0,2.0,4,3,0,3,1,0,0,0.0,6,0,1.0,0,1996,0,7,0,0,0,0,0,1.0,0,0,0,0,298.0
123,1775,6,0,2.0,3,3,0,1,1,0,0,0.0,1,0,2.0,0,1964,0,7,0,0,0,0,0,2.0,0,0,0,0,0.0
1862,2620,5,0,2.0,3,3,0,1,0,0,3,0.0,6,0,4.0,0,1977,0,7,0,0,0,0,0,2.0,0,0,0,0,498.0
1308,1627,5,0,2.0,3,3,0,1,0,0,0,0.0,1,0,2.0,0,2006,0,7,0,0,0,0,0,2.0,0,0,0,0,0.0
1758,1320,7,0,2.0,4,4,0,1,1,0,0,0.0,1,0,3.0,0,2003,0,7,0,0,0,0,0,2.0,0,0,0,0,0.0
2236,1123,4,0,1.0,3,3,0,1,1,0,0,0.0,1,0,1.0,0,1950,0,7,0,0,0,0,0,1.0,0,0,0,0,0.0
2912,874,5,0,1.0,3,3,0,1,1,1,0,0.0,5,0,2.0,0,2003,0,7,0,0,0,0,0,2.0,0,0,0,0,441.0
2093,2730,7,0,2.0,4,4,0,4,1,0,3,172.0,2,0,4.0,0,1987,0,7,0,0,0,1,0,3.0,0,0,0,0,28.0
2128,1786,6,0,2.0,3,4,0,1,1,0,0,0.0,6,0,4.0,0,1997,0,7,0,0,0,0,0,3.0,0,0,0,0,648.0
679,1040,4,0,2.0,3,3,0,0,0,1,0,0.0,0,0,2.0,0,1950,1,7,0,0,0,0,0,2.0,0,0,0,0,0.0
1313,2350,5,0,2.0,3,3,0,1,0,0,0,0.0,3,0,2.0,0,1960,0,7,0,0,0,0,0,2.0,0,0,0,0,234.0
2534,1770,5,0,2.0,3,3,0,2,1,0,0,300.0,5,0,3.0,0,1968,0,7,0,0,0,1,0,2.0,0,0,0,0,361.0
1273,1269,5,0,1.0,3,3,0,1,1,1,2,0.0,4,0,2.0,0,1960,1,7,0,0,0,0,0,1.0,0,0,0,0,374.0
219,1039,5,0,2.0,3,3,0,2,0,1,0,0.0,4,0,3.0,0,1965,0,7,0,0,0,0,0,2.0,1,0,0,0,841.0
133,1520,6,0,1.0,3,3,0,3,1,0,4,164.0,4,0,2.0,0,1972,0,7,0,0,0,1,0,2.0,0,0,0,0,674.0
38,1704,8,1,3.0,4,4,0,1,1,1,4,200.0,6,0,3.0,0,2008,0,7,0,0,0,0,0,3.0,0,0,0,0,1218.0
2408,1686,9,1,3.0,4,5,0,1,0,1,4,518.0,6,0,3.0,1,2006,0,7,1,0,0,1,0,3.0,1,0,0,0,1023.0
1575,1646,8,0,3.0,4,4,0,4,1,1,4,338.0,6,0,3.0,1,2008,0,7,0,0,0,0,0,3.0,0,1,0,0,1513.0
1671,914,4,0,1.0,3,3,0,1,1,1,0,0.0,5,0,1.0,0,1961,0,7,0,0,0,0,0,1.0,0,0,0,0,314.0
2000,1616,6,0,1.0,3,4,0,2,1,1,0,0.0,2,0,2.0,0,2004,0,7,0,0,0,0,0,2.0,0,0,0,0,370.0
2621,1192,4,0,0.0,3,3,0,1,1,0,0,0.0,1,0,2.0,0,1950,0,7,0,0,0,0,0,1.0,0,0,0,1,0.0
1996,2210,6,0,1.0,3,2,0,2,1,0,0,0.0,1,0,2.0,0,1950,0,7,0,0,0,0,0,2.0,0,0,0,0,0.0
1976,1296,6,0,2.0,3,3,0,1,1,0,0,0.0,3,0,1.0,0,1950,0,7,0,0,0,0,0,1.0,0,0,0,0,276.0
1861,2497,8,0,2.0,4,4,0,4,1,1,4,0.0,5,0,3.0,0,1981,1,7,0,0,0,0,0,3.0,1,0,0,0,1632.0
1600,1092,6,0,0.0,3,3,0,1,0,0,0,0.0,6,0,3.0,0,2007,0,7,0,0,0,0,0,2.0,0,0,1,1,358.0
298,1652,7,0,2.0,3,4,0,1,1,0,0,44.0,6,0,4.0,0,2007,0,7,0,0,0,1,1,3.0,0,0,0,0,343.0
875,1716,7,0,2.0,4,4,0,1,1,0,3,0.0,1,0,3.0,0,1996,0,7,0,0,0,0,0,2.0,0,0,0,0,0.0
1205,1014,5,0,1.0,3,3,0,0,1,1,0,0.0,0,0,1.0,0,1956,0,7,0,0,0,0,0,1.0,0,0,0,0,0.0
512,1432,8,0,2.0,4,4,0,3,1,1,4,206.0,6,0,2.0,0,2006,0,7,0,0,0,0,0,2.0,1,0,0,0,379.0
592,1680,7,0,2.0,4,4,0,1,1,1,3,0.0,2,0,3.0,0,1999,0,3,0,0,0,0,0,3.0,1,0,0,0,144.0
1255,869,4,0,1.0,3,3,0,0,1,1,0,0.0,0,0,1.0,0,1950,0,7,0,0,0,0,0,1.0,0,0,0,0,0.0
355,1718,7,0,2.0,3,3,0,1,1,0,3,40.0,1,0,3.0,0,1998,0,7,0,0,0,1,0,2.0,0,0,0,0,0.0
1676,1092,6,0,1.0,3,3,0,1,0,0,0,567.0,5,0,2.0,0,1973,0,7,0,0,0,1,0,1.0,0,0,1,0,312.0
2599,715,3,0,2.0,3,3,0,2,1,1,0,0.0,1,0,1.0,0,1950,0,7,0,0,0,0,0,1.0,1,0,0,0,0.0
312,1560,7,0,2.0,4,4,0,1,1,1,0,0.0,1,0,2.0,0,2003,0,7,0,0,0,0,0,2.0,0,0,0,0,0.0
1124,1768,7,0,2.0,4,4,0,1,1,0,0,0.0,6,0,3.0,0,2005,0,7,0,0,0,0,0,2.0,0,0,0,0,400.0
1702,2290,10,1,3.0,5,5,0,3,1,1,4,970.0,6,0,5.0,1,2007,0,7,0,0,0,1,0,4.0,1,0,0,0,1684.0
2434,1598,7,0,2.0,4,4,0,3,1,0,4,0.0,1,0,3.0,0,2005,0,7,0,0,0,0,0,2.0,0,0,0,0,0.0
1432,990,5,0,2.0,3,3,0,1,1,1,0,0.0,6,0,2.0,0,1994,0,7,0,0,0,0,0,2.0,0,0,0,0,722.0
1349,1362,6,0,2.0,3,3,0,2,1,0,0,0.0,1,0,2.0,0,1999,0,7,0,0,0,0,0,2.0,0,0,0,0,0.0
1759,1690,6,0,2.0,3,3,0,1,1,0,3,0.0,6,0,4.0,0,2000,0,7,0,0,0,0,0,3.0,0,0,0,0,520.0
944,572,4,0,1.0,3,3,0,1,1,1,0,0.0,1,0,1.0,0,1950,0,7,0,0,0,0,0,1.0,0,0,0,0,0.0
2109,1546,7,0,3.0,4,4,0,2,1,1,0,204.0,6,0,2.0,0,2006,0,7,0,0,0,1,0,2.0,0,0,0,0,20.0
316,1346,7,0,3.0,4,4,0,1,1,1,3,60.0,6,0,3.0,0,2008,0,7,0,0,0,0,0,3.0,0,0,0,0,78.0
2529,1790,6,0,2.0,3,3,0,1,1,0,3,0.0,3,0,4.0,0,1972,0,5,0,0,0,0,0,2.0,0,0,0,0,247.0
1448,1026,6,0,2.0,3,3,0,4,1,0,0,0.0,6,0,2.0,0,1978,0,7,0,0,0,0,0,2.0,0,0,0,0,505.0
871,1504,7,0,2.0,4,4,0,4,1,1,3,196.0,6,0,3.0,0,1996,0,7,0,0,0,1,0,3.0,1,0,0,0,690.0
142,1700,5,0,2.0,3,4,0,1,1,1,4,0.0,3,0,3.0,0,1959,1,7,0,0,0,0,0,1.0,1,0,0,0,1018.0
1515,864,3,0,0.0,3,3,0,1,1,1,0,0.0,4,0,2.0,0,1950,0,7,0,0,1,0,0,2.0,0,0,0,1,41.0
1970,1851,6,0,2.0,3,4,0,4,1,0,2,340.0,4,0,3.0,0,1993,0,7,0,0,0,1,0,2.0,1,0,0,0,536.0
572,1512,6,0,2.0,4,4,0,1,0,0,0,513.0,6,0,4.0,0,2000,0,7,1,0,0,1,0,3.0,0,0,0,0,507.0
2200,1298,6,0,1.0,3,3,0,1,1,0,4,0.0,4,0,2.0,0,2005,0,7,0,0,0,0,1,2.0,0,1,0,0,113.0
2147,1673,7,0,2.0,4,4,0,4,1,1,3,0.0,6,0,3.0,0,2000,0,7,0,0,0,0,0,3.0,0,0,0,0,1412.0
249,996,6,0,2.0,3,4,0,3,1,0,0,0.0,6,0,2.0,0,1992,0,7,0,0,0,0,0,2.0,0,0,0,0,747.0
162,1224,6,0,1.0,3,3,0,1,1,0,0,0.0,5,0,2.0,0,2004,0,7,0,0,0,0,0,2.0,0,0,0,0,481.0
664,1374,4,0,1.0,2,3,0,1,1,0,0,0.0,5,0,1.0,0,1950,0,7,0,0,0,0,0,1.0,0,0,0,0,315.0
1516,1716,5,0,0.0,3,2,0,1,0,0,0,0.0,3,0,3.0,0,2000,0,7,0,1,0,0,0,3.0,0,0,0,1,210.0
16,3279,8,0,3.0,5,5,1,4,1,0,4,603.0,5,0,5.0,0,2003,0,4,0,0,0,1,0,4.0,1,1,0,0,1416.0
1808,1143,7,0,0.0,4,4,0,1,1,1,0,0.0,1,0,2.0,0,2006,0,7,0,0,0,0,0,1.0,0,0,0,1,0.0
425,1652,9,1,2.0,4,5,0,1,1,1,5,300.0,6,0,3.0,0,2007,0,7,0,0,0,0,0,3.0,1,0,0,0,1572.0
1372,1054,5,0,1.0,4,3,0,1,1,1,0,0.0,1,0,1.0,0,1993,0,7,0,0,0,0,0,1.0,0,0,0,0,0.0
2495,935,5,0,1.0,3,3,0,1,1,1,0,114.0,4,0,2.0,0,1965,0,7,0,0,0,1,0,2.0,1,0,0,0,560.0
661,2377,4,0,2.0,3,4,0,1,1,0,3,0.0,1,0,2.0,0,1950,0,5,0,0,0,0,0,2.0,0,0,0,0,0.0
1301,1122,5,0,2.0,3,4,0,1,1,1,0,0.0,6,0,2.0,0,2005,0,7,0,0,0,0,0,2.0,0,0,0,0,144.0
396,1180,5,0,2.0,3,3,0,1,1,1,0,0.0,1,0,2.0,0,1970,0,7,0,0,0,0,0,1.0,0,0,0,0,0.0
2663,1690,7,0,1.0,3,3,0,1,1,0,4,0.0,1,0,1.0,0,1950,0,7,0,1,0,0,0,1.0,0,0,0,0,0.0
50,1370,8,1,2.0,4,4,0,2,0,1,4,178.0,6,0,2.0,0,2006,0,7,1,0,0,0,0,2.0,0,0,0,0,24.0
886,1486,5,0,2.0,3,3,0,1,1,1,0,0.0,4,0,2.0,0,1999,0,7,0,0,1,0,0,2.0,1,0,0,0,637.0
696,1131,5,0,1.0,3,3,0,1,1,0,0,0.0,1,0,2.0,0,1950,0,7,0,0,0,0,0,1.0,0,0,0,0,0.0
2454,2799,8,0,3.0,4,4,0,1,1,0,3,420.0,2,1,4.0,0,1993,0,7,0,0,0,1,0,3.0,0,0,0,0,247.0
2106,1456,7,0,2.0,4,4,0,1,1,0,3,0.0,1,0,3.0,1,2006,0,7,0,0,0,0,0,2.0,0,0,0,0,0.0
353,1734,8,0,2.0,4,4,1,1,0,1,0,0.0,6,0,3.0,0,1996,0,7,1,0,0,0,0,3.0,0,0,0,0,741.0
441,1531,9,1,3.0,4,5,0,3,1,1,4,122.0,6,0,3.0,0,2006,0,7,0,0,0,0,0,3.0,0,0,0,0,1037.0
2270,1922,8,0,3.0,4,4,0,3,1,1,5,886.0,6,0,3.0,0,2002,0,7,0,0,0,1,0,3.0,1,0,0,0,1329.0
1924,1144,5,0,1.0,3,3,0,1,1,1,4,69.0,1,0,1.0,0,1960,0,7,0,0,0,0,0,1.0,1,0,0,0,0.0
1402,1363,7,0,2.0,3,3,0,4,1,1,3,0.0,2,0,2.0,0,2005,0,4,0,0,0,0,0,2.0,0,0,0,0,226.0
1070,1866,9,1,3.0,5,5,0,1,0,1,4,492.0,6,0,3.0,1,2008,0,7,1,0,0,1,0,3.0,1,0,0,0,372.0
2696,1077,3,0,1.0,3,3,0,1,1,1,4,0.0,1,0,1.0,0,1950,0,7,0,0,0,0,0,1.0,1,0,0,0,0.0
1840,1550,8,0,2.0,4,4,0,1,0,1,0,0.0,1,0,3.0,1,2007,0,7,1,0,0,0,0,2.0,0,0,0,0,0.0
1562,1646,7,0,2.0,4,5,0,4,0,1,4,174.0,6,0,4.0,0,2005,0,7,1,0,0,0,1,3.0,1,1,0,0,1474.0
2426,1248,7,0,2.0,4,4,0,3,0,1,0,16.0,6,0,2.0,1,2006,0,7,1,0,0,1,0,2.0,0,0,0,0,16.0
1162,1245,7,0,2.0,4,4,0,1,0,1,0,0.0,6,0,2.0,0,2005,0,7,1,0,0,0,0,2.0,0,0,0,0,24.0
1874,1052,6,0,1.0,3,3,0,1,1,1,0,203.0,4,0,2.0,0,1963,0,7,0,0,0,1,0,2.0,0,0,0,0,617.0
111,1829,6,0,2.0,3,3,0,1,1,1,0,120.0,6,0,3.0,0,1967,0,7,0,0,0,1,0,3.0,1,0,0,0,506.0
1207,952,4,0,1.0,3,3,0,1,1,1,0,0.0,5,0,1.0,0,1956,0,7,0,0,0,0,0,1.0,0,0,0,0,228.0
140,1480,7,0,2.0,4,4,0,1,1,1,0,506.0,6,0,3.0,0,2009,0,7,0,0,0,1,0,3.0,0,0,0,0,1188.0
545,1844,8,0,2.0,4,4,0,1,1,1,4,366.0,6,0,3.0,0,2006,0,7,0,0,0,0,0,3.0,0,0,0,0,976.0
1338,1497,6,0,1.0,3,3,0,1,1,0,0,0.0,3,0,2.0,0,2000,0,7,0,0,0,0,0,2.0,0,0,0,0,201.0
2873,976,5,0,1.0,3,3,0,2,1,1,0,0.0,3,0,2.0,0,1950,0,7,0,0,0,0,0,2.0,0,0,0,0,305.0
924,964,5,0,2.0,3,3,0,1,1,1,0,0.0,5,0,2.0,0,2006,0,7,0,0,0,0,1,2.0,0,1,0,0,713.0
844,1501,7,0,2.0,4,4,0,4,1,1,0,183.0,6,0,3.0,0,1999,0,7,0,0,0,1,0,3.0,0,0,0,0,679.0
901,1560,5,0,1.0,3,3,0,1,1,1,3,259.0,3,0,1.0,0,1956,0,6,0,0,1,1,0,1.0,1,0,0,0,546.0
2195,3395,6,0,0.0,2,2,0,1,0,0,0,0.0,2,0,2.0,0,1995,0,7,0,1,0,0,0,2.0,1,0,0,1,256.0
2081,864,5,0,1.0,3,3,0,1,1,1,0,0.0,3,0,2.0,0,1958,0,7,0,0,0,0,0,1.0,0,1,0,0,453.0
2774,1525,7,0,2.0,4,4,0,3,1,1,0,244.0,6,0,3.0,0,2000,0,7,0,0,0,1,0,3.0,0,0,0,0,1400.0
2573,1190,5,0,2.0,3,3,0,3,0,0,0,120.0,5,0,2.0,0,1962,0,7,0,0,0,1,0,2.0,1,0,0,0,803.0
1793,1830,8,0,3.0,4,4,0,1,1,0,0,0.0,1,0,3.0,0,2006,0,7,0,0,0,0,0,2.0,0,0,0,0,0.0
882,1500,7,0,2.0,4,4,0,3,1,1,0,210.0,6,0,2.0,0,2004,0,7,0,0,0,1,0,2.0,0,0,0,0,20.0
2791,1762,7,0,2.0,4,4,0,1,1,0,0,199.0,6,0,3.0,0,2002,0,7,0,0,0,1,0,2.0,0,0,0,0,456.0
297,1902,7,0,2.0,4,5,0,3,1,1,3,0.0,6,0,3.0,0,2002,1,7,0,0,0,0,1,3.0,0,0,0,0,1406.0
509,1658,8,0,3.0,4,4,0,1,1,1,4,294.0,1,0,3.0,0,2008,0,7,0,0,0,1,0,2.0,0,0,0,0,0.0
1115,1506,9,0,2.0,4,5,0,1,1,1,4,284.0,1,0,2.0,1,2008,0,7,0,0,0,0,0,2.0,0,0,0,0,0.0
773,899,5,0,1.0,3,4,0,1,1,1,0,89.0,5,0,1.0,0,2004,0,7,0,0,0,1,0,1.0,1,0,0,0,450.0
732,1654,5,0,1.0,3,3,0,1,1,0,4,0.0,1,0,2.0,0,1982,0,7,0,0,0,0,0,2.0,0,0,0,0,0.0
1552,912,5,0,1.0,3,3,0,1,1,1,0,0.0,1,0,1.0,0,1995,0,7,0,0,0,0,0,1.0,0,0,0,0,0.0
2830,1709,7,0,2.0,4,4,0,1,0,0,0,50.0,1,0,2.0,0,2004,0,3,0,0,1,0,0,2.0,0,0,1,0,0.0
2238,816,5,0,1.0,3,3,0,1,1,1,0,0.0,1,0,1.0,0,1950,0,7,0,0,0,0,0,1.0,0,0,0,0,0.0
982,1091,6,0,1.0,3,3,0,3,1,0,0,0.0,3,0,2.0,0,1996,0,7,0,0,0,0,0,1.0,0,0,0,0,114.0
1265,1081,6,0,1.0,3,3,0,4,1,1,0,276.0,6,0,2.0,0,1993,0,7,0,0,0,1,0,2.0,0,0,0,0,697.0
559,1020,5,0,1.0,3,3,0,1,1,1,0,0.0,3,0,2.0,0,1965,0,7,0,0,0,0,0,2.0,0,0,0,0,544.0
1203,999,7,0,2.0,5,5,0,3,1,0,0,210.0,5,0,2.0,0,2007,0,7,0,0,0,0,0,2.0,0,0,0,0,867.0
2130,1753,7,0,2.0,4,3,0,1,1,0,2,290.0,6,0,4.0,0,1999,0,7,0,0,0,1,0,3.0,0,0,0,0,638.0
2455,1964,8,0,2.0,4,4,0,1,1,0,4,192.0,1,0,3.0,1,2006,0,7,0,0,0,0,0,2.0,0,0,0,0,0.0
535,1141,7,0,2.0,4,4,0,1,1,1,0,0.0,6,0,3.0,0,2006,0,7,0,0,0,0,0,2.0,0,0,0,0,54.0
2019,854,7,0,2.0,3,3,0,1,1,0,0,0.0,1,0,1.0,0,2001,0,7,0,0,0,0,0,1.0,0,0,0,0,0.0
2655,1182,6,0,1.0,3,3,0,1,1,0,0,0.0,3,0,2.0,0,1950,0,7,0,0,0,0,0,1.0,0,0,0,0,310.0
2391,2091,9,1,2.0,5,5,0,3,1,0,4,385.0,6,0,4.0,1,2006,0,7,0,0,0,1,0,3.0,0,0,0,0,1290.0
154,985,4,0,2.0,3,3,0,1,1,1,0,0.0,1,0,2.0,0,1994,0,7,0,0,0,0,0,1.0,0,0,0,0,0.0
999,1446,7,0,2.0,3,3,0,4,1,0,3,0.0,6,0,4.0,0,1997,0,7,0,0,0,0,0,2.0,0,1,0,0,604.0
1400,2022,7,0,2.0,3,3,0,1,1,0,3,299.0,4,0,3.0,0,1977,0,7,0,0,0,1,0,2.0,1,0,0,0,392.0
2807,1948,7,0,2.0,4,4,0,1,1,0,4,0.0,1,0,3.0,0,2005,0,7,0,0,0,0,0,2.0,0,0,0,0,0.0
516,1590,8,0,2.0,4,4,0,1,1,0,0,0.0,1,0,3.0,0,2008,0,7,0,0,0,0,0,2.0,0,0,0,0,0.0
1753,1948,7,0,2.0,4,4,0,1,1,0,4,16.0,1,0,3.0,0,2003,0,7,0,0,0,1,0,2.0,0,0,0,0,0.0
1209,1425,6,0,2.0,3,3,0,1,1,1,4,272.0,4,0,2.0,0,1964,0,7,0,0,0,1,0,2.0,0,0,0,0,490.0
1994,2337,5,0,2.0,3,3,0,1,0,0,0,0.0,1,0,2.0,0,1950,0,5,0,0,0,0,0,2.0,0,0,0,0,0.0
1901,908,5,0,2.0,3,3,0,1,1,0,0,0.0,2,0,1.0,0,1996,0,7,0,0,0,0,0,1.0,0,0,0,0,130.0
2413,1492,7,0,2.0,4,4,0,1,1,0,0,0.0,1,0,3.0,1,2006,0,7,0,0,0,0,0,2.0,0,0,0,0,0.0
2630,1150,5,0,1.0,3,3,0,1,1,1,0,0.0,6,0,1.0,0,1961,1,7,0,0,0,0,0,1.0,1,0,0,0,781.0
1428,2097,7,0,3.0,4,4,0,1,1,0,3,0.0,4,0,4.0,0,1993,0,7,0,0,0,0,0,2.0,0,0,0,0,50.0
1271,1256,5,0,1.0,3,4,0,1,1,1,0,0.0,4,0,3.0,0,1959,1,7,0,0,0,0,0,2.0,0,0,0,0,476.0
2464,1939,8,0,3.0,4,4,0,2,1,0,4,0.0,1,0,3.0,1,2006,0,7,0,0,0,0,0,2.0,0,0,0,0,0.0
2653,1566,5,0,2.0,3,4,0,1,1,0,0,145.0,1,0,2.0,0,1950,0,7,0,0,0,1,0,1.0,0,0,0,0,0.0
2110,1500,8,0,2.0,4,4,0,1,1,1,4,132.0,6,0,2.0,0,2006,0,7,0,0,0,1,0,2.0,0,0,0,0,36.0
2386,1850,9,1,3.0,4,4,0,4,1,1,4,378.0,6,0,3.0,0,2005,0,7,0,0,0,1,0,3.0,1,0,0,0,1261.0
1086,1515,6,0,2.0,4,4,0,1,1,0,4,0.0,1,0,3.0,0,2004,0,7,0,0,0,0,0,2.0,0,0,0,0,0.0
1574,1537,8,0,3.0,4,4,0,4,1,1,0,258.0,6,0,3.0,0,2007,0,7,0,0,0,0,0,3.0,1,1,0,0,1036.0
406,987,6,0,1.0,3,3,0,1,0,0,0,425.0,3,0,3.0,0,1972,0,7,0,0,0,1,0,2.0,0,0,1,0,110.0
2757,1962,7,0,3.0,4,4,0,2,1,0,0,0.0,6,0,3.0,1,2006,0,7,0,0,0,0,0,2.0,0,0,0,0,464.0
2559,1433,5,0,2.0,3,3,0,2,1,1,4,0.0,4,0,2.0,0,1990,0,6,0,0,0,0,0,2.0,0,0,0,0,915.0
1469,848,6,0,2.0,4,4,0,3,0,1,0,170.0,6,0,2.0,0,2003,0,7,1,0,0,1,0,2.0,0,0,0,0,686.0
407,987,6,0,1.0,3,4,0,1,0,0,0,510.0,5,0,2.0,0,2007,0,7,0,0,0,1,0,1.0,0,0,1,0,162.0
2300,845,4,0,2.0,3,3,0,1,1,1,0,0.0,5,0,2.0,0,2006,0,7,0,0,0,0,0,2.0,0,0,0,0,565.0
731,1548,7,0,2.0,4,5,0,1,1,0,0,0.0,1,0,3.0,0,2007,0,7,0,0,0,0,0,2.0,0,0,0,0,0.0
2230,2515,6,0,2.0,4,3,0,1,1,1,3,0.0,3,0,4.0,0,1975,0,3,0,0,0,0,1,4.0,1,0,0,0,1219.0
1688,1694,8,1,3.0,4,4,0,2,1,1,4,302.0,1,0,2.0,1,2007,0,7,0,0,0,0,0,2.0,0,0,0,0,0.0
880,1602,8,0,3.0,4,4,0,3,1,1,4,180.0,6,0,3.0,0,2007,0,7,0,0,0,1,0,3.0,0,0,0,0,1478.0
1074,1684,9,1,2.0,5,5,0,1,0,1,5,616.0,6,0,2.0,0,2005,0,7,1,0,0,1,0,2.0,1,0,0,0,28.0
771,1683,6,0,2.0,3,3,0,1,1,0,3,92.0,2,0,3.0,0,1978,0,7,0,0,0,1,0,2.0,1,0,0,0,226.0
730,1432,6,0,1.0,3,4,0,1,1,1,4,0.0,1,0,1.0,0,1950,0,7,0,0,0,0,0,1.0,0,0,0,0,0.0
273,1414,7,0,2.0,4,4,0,3,1,1,0,98.0,6,0,2.0,0,2004,0,7,0,0,0,1,0,2.0,0,0,0,0,24.0
2793,1358,8,0,2.0,4,4,0,1,1,1,3,0.0,6,0,3.0,0,2002,0,7,0,0,0,0,0,2.0,1,0,0,0,872.0
1789,1496,8,0,2.0,4,4,0,3,1,1,0,140.0,1,0,2.0,1,2007,0,7,0,0,0,0,0,2.0,0,0,0,0,0.0
1900,932,6,0,1.0,3,4,0,1,1,1,4,0.0,1,0,1.0,0,1950,1,7,0,0,0,0,0,1.0,0,0,0,0,0.0
677,1040,3,0,2.0,3,3,0,0,0,1,0,0.0,0,0,2.0,0,1950,1,7,0,0,0,0,0,2.0,0,0,0,0,0.0
747,1072,5,0,5.0,3,3,0,1,1,1,0,0.0,2,0,2.0,0,1950,0,7,0,0,0,0,0,2.0,1,0,0,0,134.0
1038,864,4,0,2.0,3,3,0,1,1,1,0,0.0,4,0,1.0,0,1972,0,7,0,0,0,0,0,1.0,1,0,0,0,600.0
1763,2285,8,0,3.0,4,4,0,1,1,0,3,72.0,1,1,3.0,0,2000,0,7,0,0,0,1,0,2.0,0,0,0,0,0.0
1283,1117,5,0,1.0,3,3,0,1,1,1,0,0.0,1,0,1.0,0,1963,0,7,0,0,0,0,0,1.0,0,0,0,0,0.0
2803,848,6,0,2.0,4,4,0,3,0,1,0,170.0,6,0,2.0,0,2003,0,7,1,0,0,1,0,2.0,0,0,0,0,717.0
1927,1048,5,0,1.0,3,3,0,1,1,1,0,120.0,4,0,2.0,0,1956,0,7,0,0,0,1,0,2.0,1,0,0,0,586.0
1036,936,4,0,1.0,3,3,0,2,1,1,0,72.0,3,0,1.0,0,1969,0,7,0,0,0,1,0,1.0,0,0,0,0,252.0
1237,1283,5,0,2.0,3,3,0,1,1,1,0,0.0,3,0,2.0,0,1980,0,7,0,0,0,0,0,2.0,0,0,0,0,504.0
1375,1588,4,0,2.0,3,3,0,0,1,0,4,0.0,0,0,2.0,0,1959,0,5,0,0,0,0,0,2.0,0,0,0,0,0.0
1643,2042,10,0,3.0,5,5,1,4,1,1,4,250.0,6,0,3.0,1,2007,0,7,0,0,0,1,0,3.0,1,1,0,0,1152.0
2453,2526,8,0,3.0,4,4,0,1,1,0,3,391.0,6,1,4.0,0,1994,0,7,0,0,0,1,0,3.0,1,0,0,0,740.0
2129,1873,7,0,2.0,4,4,0,4,1,0,3,0.0,6,0,3.0,0,1999,0,7,0,0,0,0,0,2.0,0,0,0,0,342.0
2640,1416,6,0,2.0,3,4,0,1,1,0,0,0.0,3,0,2.0,0,2004,0,7,0,0,0,0,0,1.0,0,0,0,0,381.0
2437,1664,6,0,2.0,3,3,0,1,1,0,3,0.0,1,0,3.0,0,2000,0,7,0,0,0,0,0,2.0,0,0,0,0,0.0
1123,1428,7,0,2.0,4,4,0,1,1,1,0,0.0,1,0,2.0,1,2008,0,7,0,0,0,0,0,2.0,0,0,0,0,0.0
2398,1792,9,1,3.0,5,4,0,4,1,1,4,430.0,6,0,3.0,1,2006,0,7,0,0,0,1,0,3.0,0,0,0,0,1232.0
1420,2814,6,0,2.0,4,4,0,1,1,0,3,190.0,2,0,4.0,0,2002,0,7,0,0,0,1,0,2.0,0,0,0,0,779.0
2693,819,5,0,0.0,3,4,0,1,1,1,0,0.0,1,0,1.0,0,1950,0,7,0,0,0,0,0,1.0,0,0,0,1,0.0
1370,1344,3,0,0.0,2,3,0,1,0,0,0,0.0,1,0,2.0,0,1950,0,7,0,0,0,0,0,2.0,0,0,0,1,0.0
392,2119,6,0,2.0,3,3,0,1,1,0,3,333.0,1,0,3.0,0,1972,0,7,0,0,0,1,0,2.0,0,0,0,0,0.0
